Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Late_delivery_risk,Category Id,Customer Id,Customer Zipcode,Department Id,Latitude,Longitude,Order Customer Id,Order Id,Order Item Cardprod Id,Delivery Status
80,4,4,-9.489999771,58.18999863,0,17,3405,725,4,18.28591919,-66.37057495,3405,50213,365,83
80,3,4,39.06000137,124.7900009,0,18,3150,725,4,18.24401093,-66.37059021,3150,48622,403,65
80,3,4,26.20000076,54.59000015,0,17,7687,725,4,18.28968811,-66.37058258,7687,49172,365,65
80,3,4,8.289999962,110.4899979,0,18,2324,725,4,18.24746704,-66.37051392,2324,46907,403,65
80,6,4,-13.44999981,50.38999939,1,17,7393,725,4,18.27088165,-66.37059784,7393,44485,365,76
80,3,4,-4.150000095,109.1900024,0,18,4594,725,4,18.22651672,-66.37051392,4594,44027,403,65
80,2,4,48.54999924,107.8899994,0,18,1171,725,4,18.23311997,-66.37055206,1171,43976,403,65
80,5,4,49.02999878,106.5899963,1,18,2851,725,4,18.2979908,-66.37057495,2851,41404,403,76
80,6,4,35.09999847,97.48999786,1,18,2431,725,4,18.21713638,-66.37062073,2431,46725,403,76
80,3,4,0.449999988,44.99000168,0,17,223,725,4,18.35900497,-66.07816315,223,41442,365,65
80,6,4,48.75,97.48999786,1,18,9189,725,4,18.22353363,-66.37058258,9189,41640,403,76
80,6,4,-31.48999977,44.99000168,1,17,6827,725,4,18.24144936,-66.37062073,6827,50000,365,76
80,4,4,9.300000191,46.5,0,24,6944,725,5,18.24188995,-66.37063599,6944,47908,502,83
80,6,4,6.599999905,44,1,24,7393,725,5,18.27088165,-66.37059784,7393,44485,502,76
80,3,4,15.52000046,31.67000008,0,37,2924,725,6,18.25845337,-66.37052155,2924,41322,825,65
80,5,4,-34.11000061,22.73999977,1,40,3546,725,6,18.21240044,-66.3706131,3546,50419,897,76
80,5,4,-47.43000031,290.980011,1,43,9082,725,7,18.2534523,-66.37050629,9082,50364,957,76
80,6,4,11.52000046,287.980011,1,43,716,725,7,18.25021553,-66.07617188,716,42920,957,76
80,4,4,27.89999962,278.980011,0,43,6944,725,7,18.24188995,-66.37063599,6944,47908,957,83
80,3,4,97.63999939,278.980011,0,43,2324,725,7,18.24746704,-66.37051392,2324,46907,957,65
80,3,4,33,263.980011,0,43,11782,983,7,38.79130554,-77.64980316,11782,42712,957,65
80,6,4,122.6600037,260.980011,1,43,8511,725,7,18.2938652,-66.37057495,8511,51110,957,76
80,5,4,-195.5700073,254.9799957,1,43,2851,725,7,18.2979908,-66.37057495,2851,41404,957,76
80,6,4,84.16000366,248.9799957,1,43,7393,725,7,18.27088165,-66.37059784,7393,44485,957,76
80,4,4,120.5299988,245.9799957,0,43,9011,725,7,18.22377396,-66.37060547,9011,45418,957,83
80,4,4,67.19999695,239.9799957,0,43,9011,725,7,18.22377396,-66.37060547,9011,45418,957,83
80,3,4,82.41000366,1230,0,64,14170,725,10,18.24715424,-66.0370636,14170,70617,1351,65
80,5,4,-23.97999954,110.4899979,1,18,10366,725,4,18.20903587,-66.3705368,10366,64559,403,76
80,5,4,38.22000122,109.1900024,1,18,10366,725,4,18.20903587,-66.3705368,10366,64559,403,76
80,6,4,0.899999976,45,1,24,5576,725,5,18.21715546,-66.3706131,5576,64775,502,76
80,3,4,17.34000015,197.0099945,0,38,412,725,6,18.22757149,-66.04357147,412,67147,305,65
80,4,4,-44.29000092,391.980011,0,45,8697,725,7,18.28779411,-66.37049866,8697,11338,1004,83
80,4,4,80.91999817,248.9799957,0,43,8697,725,7,18.28779411,-66.37049866,8697,11338,957,83
80,6,4,13.71000004,27.96999931,1,59,12713,725,8,18.25456238,-66.03705597,12713,69160,1346,76
80,6,4,164.0899963,452.0400085,1,62,13383,725,10,18.2327137,-66.0370636,13383,69830,1349,76
80,2,4,118.8499985,252.8800049,0,65,14684,725,10,18.24752426,-66.0370636,14684,71131,1352,65
80,5,4,-78.3199997,447.519989,1,62,13112,725,10,18.21783447,-66.03705597,13112,69559,1349,76
80,6,4,67.12999725,447.519989,1,62,13238,725,10,18.23040581,-66.03705597,13238,69685,1349,76
80,4,4,131.5399933,438.480011,0,62,13236,725,10,18.23985481,-66.03704834,13236,69683,1349,83
80,2,4,201.7899933,420.3999939,0,62,13394,725,10,18.23141098,-66.03705597,13394,69841,1349,65
80,4,4,79.66000366,227.5899963,0,65,14531,725,10,18.23498535,-66.03705597,14531,70978,1352,83
80,4,4,-69.61000061,397.7999878,0,62,13031,725,10,18.20036316,-66.03705597,13031,69478,1349,83
80,2,4,74.72000122,393.269989,0,62,13264,725,10,18.22984695,-66.03705597,13264,69711,1349,65
80,2,4,599.25,1275,0,64,14299,725,10,18.29454994,-66.03705597,14299,70746,1351,65
80,2,4,184.4299927,384.230011,0,62,13029,725,10,18.2517395,-66.03704834,13029,69476,1349,65
80,4,4,9.489999771,379.7099915,0,62,13496,725,10,18.26893044,-66.03704834,13496,69943,1349,83
80,3,4,132.8999939,379.7099915,0,62,13370,725,10,18.21491814,-66.0370636,13370,69817,1349,65
80,6,4,66.44999695,379.7099915,1,62,13208,725,10,18.27927208,-66.03705597,13208,69655,1349,76
80,5,4,410.8500061,1245,1,64,14297,725,10,18.27562904,-66.03704834,14297,70744,1351,76
80,4,4,86.40000153,287.9899902,0,4,1673,725,2,18.29842567,-66.37059784,1673,67718,58,83
80,6,4,17.04999924,65.58999634,1,2,450,725,2,18.22759438,-66.04356384,450,62545,24,76
80,5,4,-54.99000168,99.98999786,1,9,3605,725,3,18.25482178,-66.37060547,3605,65704,191,76
80,5,4,19.79999924,98.98999786,1,9,6980,725,3,18.20960999,-66.37056732,6980,46064,191,76
80,5,4,24.75,98.98999786,1,9,2927,725,3,18.22215653,-66.37059784,2927,10764,191,76
80,3,4,12,95.98999786,0,9,6980,725,3,18.20960999,-66.37056732,6980,67322,191,65
80,2,4,39.15000153,86.98999786,0,9,9876,725,3,18.27272224,-66.37054443,9876,17506,191,65
80,6,4,-198.8800049,76.48999786,1,12,2240,725,3,18.28177071,-66.3705368,2240,63190,251,76
80,3,4,10.5,83.98999786,0,9,11784,725,3,18.26097107,-66.3706131,11784,20152,191,65
80,6,4,-9.380000114,82.98999786,1,9,450,725,3,18.22759438,-66.04356384,450,62545,191,76
80,5,4,37.72000122,81.98999786,1,9,5447,725,3,18.21355438,-66.37052155,5447,16499,191,76
80,2,4,13.03999996,79.98999786,0,9,9854,725,3,18.25671768,-66.37062836,9854,44721,191,65
80,6,4,6.599999905,74.98999786,1,9,8380,725,3,18.28518677,-66.37059021,8380,17755,191,76
80,6,4,15.60000038,59.99000168,1,17,5456,725,4,18.264925,-66.37059021,5456,17055,365,76
80,2,4,33.79999924,129.9900055,0,18,6405,725,4,18.28764534,-66.3706131,6405,68546,403,65
80,6,4,160.6999969,357.1000061,1,63,13933,725,4,18.2507534,-66.03704834,13933,70380,1350,76
80,5,4,46.15000153,461.480011,1,66,14717,725,4,18.22507095,-66.03705597,14717,71164,1353,76
80,6,4,-99.69999695,129.9900055,1,18,10679,725,4,18.29108048,-66.37050629,10679,19035,403,76
80,5,4,58.5,129.9900055,1,18,10492,725,4,18.29597855,-66.37055206,10492,17829,403,76
80,4,4,169.6900024,353.5299988,0,63,13986,725,4,18.21855736,-66.03705597,13986,70433,1350,83
80,6,4,45.04000092,128.6900024,1,18,376,725,4,18.24754334,-66.0253067,376,20250,403,76
80,6,4,3.859999895,128.6900024,1,18,11288,725,4,18.28681564,-66.37057495,11288,61940,403,76
80,6,4,57.90999985,128.6900024,1,18,127,725,4,18.22756958,-66.0435791,127,12300,403,76
80,2,4,29.70000076,59.38999939,0,17,5256,725,4,18.24767494,-66.37060547,5256,18901,365,65
80,4,4,15.43999958,59.38999939,0,17,9818,725,4,18.24002457,-66.37059021,9818,12218,365,83
80,3,4,36.02999878,128.6900024,0,18,6980,725,4,18.20960999,-66.37056732,6980,67322,403,65
80,5,4,54.04999924,128.6900024,1,18,5447,725,4,18.21355438,-66.37052155,5447,16499,403,76
80,2,4,-1.659999967,127.3899994,0,18,4354,725,4,18.23566818,-66.37059784,4354,42821,403,65
80,6,4,6.639999866,58.79000092,1,17,376,725,4,18.24754334,-66.0253067,376,20250,365,76
80,6,4,38.22000122,127.3899994,1,18,7060,725,4,18.26106262,-66.3705368,7060,17415,403,76
80,5,4,28.65999985,127.3899994,1,18,11848,725,4,18.28989029,-66.37056732,11848,17119,403,76
80,6,4,35.66999817,127.3899994,1,18,127,725,4,18.22756958,-66.0435791,127,12300,403,76
80,4,4,41.40000153,127.3899994,0,18,4631,725,4,18.27369881,-66.37052918,4631,12108,403,83
80,5,4,59.86999893,127.3899994,1,18,12432,725,4,18.20589638,-66.37057495,12432,17889,403,76
80,5,4,38.22000122,127.3899994,1,18,5447,725,4,18.21355438,-66.37052155,5447,16499,403,76
80,6,4,36.5699997,126.0899963,1,18,11327,725,4,18.24354935,-66.37062836,11327,63120,403,76
80,6,4,45.77000046,126.0899963,1,18,7576,725,4,18.20776367,-66.37052918,7576,12845,403,76
80,4,4,40.97999954,126.0899963,0,18,9091,725,4,18.25314331,-66.37052155,9091,12778,403,83
80,4,4,-23.70000076,126.0899963,0,18,4631,725,4,18.27369881,-66.37052918,4631,12108,403,83
80,3,4,5.820000172,58.18999863,0,17,4366,725,4,18.21341896,-66.37055969,4366,15437,365,65
80,4,4,60.52000046,126.0899963,0,18,5382,725,4,18.29100418,-66.37060547,5382,63758,403,83
80,2,4,2.519999981,126.0899963,0,18,6746,725,4,18.2505703,-66.37058258,6746,16111,403,65
80,6,4,43.68000031,124.7900009,1,18,11327,725,4,18.24354935,-66.37062836,11327,63120,403,76
80,4,4,10.97999954,124.7900009,0,18,10057,725,4,18.20861626,-66.3706131,10057,13263,403,83
80,6,4,37.43999863,124.7900009,1,18,6611,725,4,18.25411797,-66.37049866,6611,63320,403,76
80,4,4,46.79999924,124.7900009,0,18,9091,725,4,18.25314331,-66.37052155,9091,12778,403,83
80,6,4,-475.1799927,287.9899902,1,17,10013,725,4,18.21547127,-66.37055206,10013,68645,364,76
80,2,4,56.15999985,124.7900009,0,18,10863,725,4,18.25967407,-66.37052918,10863,17766,403,65
80,2,4,57.40000153,124.7900009,0,18,6746,725,4,18.2505703,-66.37058258,6746,16111,403,65
80,6,4,37.43999863,124.7900009,1,18,10208,725,4,18.25865555,-66.37057495,10208,11655,403,76
80,6,4,6.170000076,123.4899979,1,18,19,725,4,18.35910606,-66.07789612,19,45390,403,76
80,5,4,46.31000137,123.4899979,1,18,4366,725,4,18.21341896,-66.37055969,4366,11494,403,76
80,6,4,122.75,438.4100037,1,66,14748,725,4,18.20542336,-66.0370636,14748,71195,1353,76
80,2,4,0,123.4899979,0,18,6426,725,4,18.27972794,-66.37050629,6426,65866,403,65
80,2,4,-13.94999981,123.4899979,0,18,6411,725,4,18.2542057,-66.37063599,6411,20106,403,65
80,4,4,26.63999939,56.68999863,0,17,10121,725,4,18.29272842,-66.37057495,10121,64053,365,83
80,2,4,-23.95999908,337.4599915,0,63,13639,725,4,18.23255158,-66.0370636,13639,70086,1350,65
80,4,4,7.369999886,122.8399963,0,18,3738,725,4,18.25343704,-66.37055969,3738,13058,403,83
80,4,4,-11.15999985,55.79000092,0,17,1294,725,4,18.29356575,-66.3705368,1294,67628,365,83
80,3,4,45.33000183,120.8899994,0,18,12117,725,4,18.22816658,-66.37063599,12117,67082,403,65
80,4,4,-199.4700012,120.8899994,0,18,823,725,4,18.1464901,-66.57676697,823,11643,403,83
80,2,4,12.09000015,120.8899994,0,18,6316,725,4,18.2232132,-66.3705368,6316,62971,403,65
80,3,4,34.29999924,118.2900009,0,18,12117,725,4,18.22816658,-66.37063599,12117,67082,403,65
80,6,4,11.63000011,54.59000015,1,17,11288,725,4,18.28681564,-66.37057495,11288,61940,365,76
80,4,4,57.95999908,118.2900009,0,18,10121,725,4,18.29272842,-66.37057495,10121,64053,403,83
80,6,4,-5.909999847,118.2900009,1,18,8380,725,4,18.28518677,-66.37059021,8380,17755,403,76
80,4,4,-39.97999954,118.2900009,0,18,823,725,4,18.1464901,-66.57676697,823,11643,403,83
80,5,4,1.419999957,118.2900009,1,18,2927,725,4,18.22215653,-66.37059784,2927,10764,403,76
80,4,4,42.11999893,116.9899979,0,18,10121,725,4,18.29272842,-66.37057495,10121,64053,403,83
80,6,4,14.03999996,116.9899979,1,18,9349,725,4,18.26930046,-66.37051392,9349,15835,403,76
80,6,4,24.5699997,116.9899979,1,18,10013,725,4,18.21547127,-66.37055206,10013,68645,403,76
80,4,4,56.15999985,116.9899979,0,18,11423,725,4,18.26155663,-66.37051392,11423,18133,403,83
80,4,4,-40.49000168,52.79000092,0,17,11395,725,4,18.22920799,-66.37052918,11395,19618,365,83
80,2,4,21.72999954,114.3899994,0,18,9876,725,4,18.27272224,-66.37054443,9876,17506,403,65
80,6,4,-200.1799927,114.3899994,1,18,11034,725,4,18.24174881,-66.37050629,11034,10595,403,76
80,4,4,22.95999908,52.18999863,0,17,4238,725,4,18.25039673,-66.37051392,4238,48098,365,83
80,5,4,105.5899963,401.4899902,1,66,14742,725,4,18.27360535,-66.03705597,14742,71189,1353,76
80,3,4,11.05000019,110.4899979,0,18,471,725,4,18.22563362,-66.04745483,471,62342,403,65
80,2,4,29.82999992,110.4899979,0,18,5367,725,4,18.21469116,-66.37051392,5367,16081,403,65
80,5,4,18.51000023,50.99000168,1,17,10992,725,4,18.20524597,-66.37050629,10992,16864,365,76
80,3,4,19.34000015,110.4899979,0,18,2881,725,4,18.22927094,-66.37062836,2881,19497,403,65
80,5,4,11.05000019,110.4899979,1,18,2379,725,4,18.2047329,-66.37058258,2379,12354,403,76
80,5,4,23.18000031,50.38999939,1,17,7531,725,4,18.23209763,-66.37062073,7531,47369,365,76
80,5,4,18.55999947,109.1900024,1,18,6980,725,4,18.20960999,-66.37056732,6980,46064,403,76
80,5,4,25.20000076,50.38999939,1,17,10992,725,4,18.20524597,-66.37050629,10992,16864,365,76
80,6,4,8.18999958,109.1900024,1,18,6233,725,4,18.28809357,-66.37055969,6233,18235,403,76
68,6,2,12.18999958,107.8899994,1,18,11153,725,4,18.20114327,-66.37049866,11153,66035,403,76
68,3,2,39.15999985,107.8899994,1,18,8517,791,4,18.1501503,-65.82595062,8517,43032,403,76
68,3,2,13.48999977,107.8899994,1,18,5091,725,4,18.2503624,-66.37054443,5091,17582,403,76
68,4,2,17.43000031,49.79000092,1,17,6255,725,4,18.22820473,-66.37049866,6255,62603,365,76
68,2,2,-82.16000366,49.79000092,0,17,1399,725,4,18.22639656,-66.37057495,1399,15746,365,83
68,5,2,37.75999832,107.8899994,1,18,9251,725,4,18.22652245,-66.37057495,9251,63094,403,76
68,2,2,36.68000031,107.8899994,0,18,12370,725,4,18.25476456,-66.37062073,12370,11681,403,83
68,6,2,12.03999996,106.5899963,1,18,11153,725,4,18.20114327,-66.37049866,11153,66035,403,76
68,5,2,125.9100037,292.8200073,1,63,13702,725,4,18.2498951,-66.0370636,13702,70149,1350,76
68,3,2,96.62999725,292.8200073,1,63,13990,725,4,18.29746246,-66.03704834,13990,70437,1350,76
68,4,2,5.329999924,106.5899963,1,18,1516,725,4,18.26540375,-66.37054443,1516,67158,403,76
68,6,2,52.22999954,106.5899963,1,18,7158,725,4,18.2845993,-66.3706131,7158,19550,403,76
68,2,2,10.65999985,106.5899963,0,18,1948,725,4,18.258358,-66.37052918,1948,16966,403,83
68,6,2,9.380000114,106.5899963,1,18,9556,725,4,18.21781158,-66.37054443,9556,10580,403,76
68,4,2,-3.950000048,103.9899979,1,18,275,725,4,18.22380447,-66.04721832,275,16228,403,76
68,6,2,11.43999958,103.9899979,1,18,6010,725,4,18.21733475,-66.37052918,6010,14250,403,76
68,3,2,32.27999878,285.6799927,1,63,13665,725,4,18.20359993,-66.03705597,13665,70112,1350,76
68,4,2,50.95999908,103.9899979,1,18,785,725,4,18.2275734,-66.04563141,785,63398,403,76
68,4,2,139.9799957,285.6799927,1,63,13611,725,4,18.25735664,-66.03705597,13611,70058,1350,76
68,6,2,30.15999985,103.9899979,1,18,7158,725,4,18.2845993,-66.3706131,7158,19550,403,76
68,5,2,-14.61999989,97.48999786,1,18,10603,725,4,18.23424149,-66.37052155,10603,66289,403,76
68,6,2,14.61999989,44.99000168,1,17,870,725,4,18.24640656,-66.18754578,870,62845,365,76
68,3,2,25.35000038,97.48999786,1,18,2363,725,4,18.28501892,-66.37060547,2363,65487,403,76
68,6,2,3.519999981,39.99000168,1,29,609,725,5,18.35911942,-66.07784271,609,63660,627,76
68,6,2,-8.069999695,49.5,1,24,951,725,5,18.23146248,-66.04986572,951,19665,502,76
68,5,2,-0.50999999,39.59000015,1,29,2686,725,5,18.27720451,-66.3706131,2686,13614,627,76
68,2,2,-3.279999971,49,0,24,7177,725,5,18.29461289,-66.37057495,7177,47321,502,83
68,5,2,23.28000069,48.5,1,24,7132,725,5,18.28570366,-66.37050629,7132,20234,502,76
68,5,2,-10.80000019,48,1,24,8524,725,5,18.24496079,-66.3705368,8524,65109,502,76
68,4,2,16.79999924,48,1,24,2574,725,5,18.26179504,-66.37055206,2574,63303,502,76
68,4,2,21.60000038,48,1,24,9699,725,5,18.29138184,-66.37050629,9699,19583,502,76
68,3,2,4.179999828,47.5,1,24,1785,725,5,18.22213173,-66.3706131,1785,10317,502,76
68,2,2,4.75,47.5,0,24,4114,725,5,18.22067261,-66.37055206,4114,66766,502,83
68,4,2,3.779999971,37.79000092,1,29,11361,725,5,18.25217247,-66.37056732,11361,11038,627,76
68,4,2,8.659999847,36.38999939,1,29,2590,725,5,18.29692459,-66.37059784,2590,67968,627,76
68,6,2,12.73999977,36.38999939,1,29,6428,725,5,18.24738884,-66.37057495,6428,18950,627,76
68,6,2,21.14999962,45,1,24,4293,725,5,18.24878883,-66.37060547,4293,17465,502,76
